"","file","date","time","magnification","landscape","tube_id","position","measure_point","initial_species","extinction","n_extinctions","correlation","bioarea","Tet","Col","Ble","Ble_shadow","Unassigned","local_simpson","landscape_simpson","hours"
"1180","sample_0220","2019-03-27",18,1,14,220,12,"t4","Col",TRUE,8,TRUE,1271.96154670718,0,2.58812276704082,84.1702534672406,0,1.29406138352041,1.06143923661641,2.86293619359776,224
"1181","sample_0221","2019-03-27",18,1,14,221,13,"t4","Col",FALSE,8,TRUE,1674.50814068135,0,106.169296987088,46.3048921146651,0,8.77711199257321,1.73287639879965,2.86293619359776,224
"1182","sample_0222","2019-03-27",18,1,14,222,14,"t4","Ble",FALSE,8,TRUE,3768.51165827777,0,0,187.920218302529,0,22.6742059808141,1,2.86293619359776,224
"1183","sample_0223","2019-03-27",18,1,14,223,15,"t4","Tet",TRUE,8,TRUE,5575.11589690269,0,15.9225813711424,352.772385855346,0,14.8535741412777,1.09008760416733,2.86293619359776,224
"1184","sample_0224","2019-03-27",18,1,14,224,16,"t4","Col",TRUE,8,TRUE,15751.0245760486,0,1540.04557346612,105.887979295018,0,990.857175007736,1.13686576188858,2.86293619359776,224
"1185","sample_0225","2019-03-27",18,1,15,225,1,"t4","Tet",FALSE,8,TRUE,12056.3978809801,0,526.120347708667,328.63532787577,0,258.024587166287,1.89864878371877,1.46354103828083,224
"1186","sample_0226","2019-03-27",19,1,15,226,2,"t4","Ble",FALSE,8,TRUE,4621.21493216305,0,83.1012462373759,181.112330154443,0.900216614622894,93.1161560750556,1.75807657996299,1.46354103828083,225
"1187","sample_0227","2019-03-27",19,1,15,227,3,"t4","Col",TRUE,8,TRUE,12260.0890157594,0,1536.21965285397,86.0269502349003,0,186.569893380595,1.11164812448877,1.46354103828083,225
"1188","sample_0228","2019-03-27",19,1,15,228,4,"t4","Col",TRUE,8,TRUE,25263.7156691029,0,3552.0859706867,0,0,461.417278532647,1,1.46354103828083,225
"1189","sample_0229","2019-03-27",19,1,15,229,5,"t4","Tet",FALSE,8,TRUE,12282.9570815878,0,346.695923706642,325.315779109348,0,522.125636481278,1.99797764111387,1.46354103828083,225
"1190","sample_0230","2019-03-27",19,1,15,230,6,"t4","Tet",FALSE,8,TRUE,13675.1387229752,0,667.116774973978,349.058992320027,4.21976538104481,372.127043069739,1.82155040037986,1.46354103828083,225
"1191","sample_0231","2019-03-27",19,1,15,231,7,"t4","Ble",TRUE,8,TRUE,5979.11423348243,1.91296030607365,42.3664444256899,244.746392100599,10.2399639913354,89.8528708470476,1.35391835014352,1.46354103828083,225
"1192","sample_0232","2019-03-27",19,1,15,232,8,"t4","Col",TRUE,8,TRUE,12273.8181746983,2.30680507497117,1430.05035586688,98.2924016091372,0,140.546318957999,1.14025202679201,1.46354103828083,225
"1193","sample_0233","2019-03-27",19,1,15,233,9,"t4","Ble",FALSE,8,TRUE,6097.94706123161,0,134.751174501364,181.112330154443,2.02548738290151,185.444622612316,1.95782230149784,1.46354103828083,225
"1194","sample_0234","2019-03-27",19,1,15,234,10,"t4","Col",FALSE,8,TRUE,11466.8489526092,0,1326.52544518525,121.754297127746,0,112.63960390469,1.18203520038276,1.46354103828083,225
"1195","sample_0235","2019-03-27",19,1,15,235,11,"t4","Col",TRUE,8,TRUE,2193.0943097983,0,79.1065350099868,76.7434663966017,0,35.78361043126,1.99954030560817,1.46354103828083,225
"1196","sample_0236","2019-03-27",19,1,15,236,12,"t4","Ble",TRUE,8,TRUE,3703.1936403297,0,48.6116971896363,142.909387571384,0,94.8040622274735,1.60976124797446,1.46354103828083,225
"1197","sample_0237","2019-03-27",19,1,15,237,13,"t4","Tet",FALSE,8,TRUE,15892.8003446029,0,1289.61656398571,350.296790165134,0,176.780037696571,1.50592877878624,1.46354103828083,225
"1198","sample_0238","2019-03-27",19,1,15,238,14,"t4","Col",FALSE,8,TRUE,10762.0216780263,7.08920584015529,1256.70239401356,88.5025459251132,0,120.572762821054,1.15216610847753,1.46354103828083,225
"1199","sample_0239","2019-03-27",19,1,15,239,15,"t4","Ble",TRUE,8,TRUE,3589.20896732776,2.3630686133851,12.8843502967902,165.414802936957,5.34503614932343,31.0012096660759,1.18541643552597,1.46354103828083,225
"1200","sample_0240","2019-03-27",19,1,15,240,16,"t4","Tet",TRUE,8,TRUE,13617.9654386137,1.4628519987622,611.022027175289,419.838523644752,1.51911553717613,300.503558668805,1.93898035337975,1.46354103828083,225
"1201","sample_0001","2019-03-29",14,1,1,1,1,"t5","Tet",FALSE,0,FALSE,9531.44727474049,0,214.307817818663,408.07944411624,0,254.19866655414,1.82327011648304,2.0013025975274,268
"1202","sample_0002","2019-03-29",14,1,1,2,2,"t5","Ble",FALSE,0,FALSE,8181.61159244943,2.25054153655723,88.5588094635272,418.37567164599,21.8302529046052,67.8538273272006,1.41765627824624,2.0013025975274,268
"1203","sample_0003","2019-03-29",14,1,1,3,3,"t5","Ble",FALSE,0,FALSE,6998.30825784454,7.82063183953639,117.028159900976,335.668270177511,11.2527076827862,71.0045854783807,1.67741884680433,2.0013025975274,268
"1204","sample_0004","2019-03-29",14,1,1,4,4,"t5","Ble",FALSE,0,FALSE,8911.66133490871,3.88218415056123,30.5511013587645,479.421610825105,12.3217149126509,96.04186007258,1.14408260731873,2.0013025975274,268
"1205","sample_0005","2019-03-29",14,1,1,5,5,"t5","Col",FALSE,0,FALSE,12341.7131397643,0,1263.62280923847,17.047852139421,0,827.186541761611,1.02697759115196,2.0013025975274,268
"1206","sample_0006","2019-03-29",14,1,1,6,6,"t5","Col",FALSE,0,FALSE,2184.35473611838,0,0,106.225560525501,4.50108307311447,17.2166427546628,1,2.0013025975274,268
"1207","sample_0007","2019-03-29",14,1,1,7,7,"t5","Tet",FALSE,0,FALSE,3625.44013665288,14.3472022955524,0,223.647565195375,2.98196753593834,31.9576898191127,1.12777604447344,2.0013025975274,268
"1208","sample_0008","2019-03-29",14,1,1,8,8,"t5","Ble",FALSE,0,FALSE,9295.34359445242,0,113.258502827243,469.462964525839,15.6412636790728,101.668213913973,1.45596429864035,2.0013025975274,268
"1209","sample_0009","2019-03-29",14,1,1,9,9,"t5","Col",FALSE,0,FALSE,9602.35803748277,0,1142.03730272597,40.678538273272,0,529.327369398261,1.07114827753058,2.0013025975274,268
"1210","sample_0010","2019-03-29",14,1,1,10,10,"t5","Tet",FALSE,0,FALSE,5846.1737121895,0,49.5119138042592,293.583143443891,0,104.537654373084,1.32796603547671,2.0013025975274,268
"1211","sample_0011","2019-03-29",14,1,1,11,11,"t5","Col",FALSE,0,FALSE,1678.67202133513,0,0,90.8656145384983,0,29.3695670520719,1,2.0013025975274,268
"1212","sample_0012","2019-03-29",14,1,1,12,12,"t5","Ble",FALSE,0,FALSE,7454.82723092244,0,132.10678819591,366.219371536276,8.10194953160604,86.1394773117281,1.63839068290985,2.0013025975274,268
"1213","sample_0013","2019-03-29",14,1,1,13,13,"t5","Col",FALSE,0,FALSE,2803.26089497285,0,222.522294427097,64.4217514839508,0,7.25799645539708,1.53423720215536,2.0013025975274,268
"1214","sample_0014","2019-03-29",14,1,1,14,14,"t5","Ble",FALSE,0,FALSE,6680.32463071427,0,148.929586181675,334.993107716544,10.6338087602329,32.9141699721496,1.7424142111762,2.0013025975274,268
"1215","sample_0015","2019-03-29",14,1,1,15,15,"t5","Tet",FALSE,0,FALSE,7095.69564432442,8.94590260781501,88.6150730019411,296.28379328776,0,199.172925985315,1.6205492524274,2.0013025975274,268
"1216","sample_0016","2019-03-29",14,1,1,16,16,"t5","Tet",FALSE,0,FALSE,6583.77542800236,0,29.0319858215883,439.474498551214,0,25.5436464399246,1.13154729308378,2.0013025975274,268
"1217","sample_0017","2019-03-29",14,1,2,17,1,"t5","Col",FALSE,0,FALSE,2459.15838010521,6.69536107125777,0,126.030326047205,0,44.1668776549357,1.1059509781963,2.78516367878613,268
"1218","sample_0018","2019-03-29",14,1,2,18,2,"t5","Tet",FALSE,0,FALSE,10583.4864555884,7.6518412242946,212.788702281487,387.3181984415,0,387.374461979914,1.89078614810639,2.78516367878613,268
"1219","sample_0019","2019-03-29",14,1,2,19,3,"t5","Ble",FALSE,0,FALSE,2774.63369551298,4.66987368835626,1.51911553717613,147.916842490224,6.80788814808563,20.311137367429,1.08423763296041,2.78516367878613,268
"1220","sample_0020","2019-03-29",14,1,2,20,4,"t5","Col",FALSE,0,FALSE,4397.90239374349,3.48833938166371,372.464624300222,95.2541705347849,0,71.3421667088643,1.50211771225356,2.78516367878613,268
"1221","sample_0021","2019-03-29",14,1,2,21,5,"t5","Ble",FALSE,0,FALSE,6252.12711760767,4.66987368835626,15.3599459870031,294.764677750584,30.1572565898669,75.3931414746673,1.13714807022632,2.78516367878613,268
"1222","sample_0022","2019-03-29",14,1,2,22,6,"t5","Col",FALSE,0,FALSE,3202.64818089853,0,0,181.956283230652,3.31954876642192,34.8833938166371,1,2.78516367878613,268
"1223","sample_0023","2019-03-29",14,1,2,23,7,"t5","Ble",FALSE,0,FALSE,3873.92730615804,0,0,200.129406138352,10.8025993754747,9.67732860719611,1,2.78516367878613,268
"1224","sample_0024","2019-03-29",14,1,2,24,8,"t5","Ble",FALSE,0,FALSE,13074.0632078994,0,988.494106394351,287.731735448842,0,272.821897769151,1.53668912355321,2.78516367878613,268
"1225","sample_0025","2019-03-29",14,1,2,25,9,"t5","Tet",FALSE,0,FALSE,7859.95077201452,0,334.711790024475,198.160182293864,0,243.058485948181,1.87675868763493,2.78516367878613,268
"1226","sample_0026","2019-03-29",14,1,2,26,10,"t5","Col",FALSE,0,FALSE,9054.19001295187,0,672.405547584888,121.472979435677,0,451.177314541312,1.34988968095654,2.78516367878613,268
"1227","sample_0027","2019-03-29",14,1,2,27,11,"t5","Col",FALSE,0,FALSE,1776.48785907109,0,8.49579430050356,97.1108673024447,2.53185922862689,5.57009030297916,1.17364202463992,2.78516367878613,268
"1228","sample_0028","2019-03-29",14,1,2,28,12,"t5","Col",FALSE,0,FALSE,1483.91388725912,0,0,80.1755422398515,0,27.8504515148958,1,2.78516367878613,268
"1229","sample_0029","2019-03-29",14,1,2,29,13,"t5","Tet",FALSE,0,FALSE,8194.82494599263,3004.24789715025,287.450417756773,20.7612456747405,0,754.606577207641,1.20462326445095,2.78516367878613,268
"1230","sample_0030","2019-03-29",14,1,2,30,14,"t5","Tet",FALSE,0,FALSE,12407.2682618055,2309.56198835345,709.877064168566,16.4852167552817,0,1463.80847891524,1.57869200822006,2.78516367878613,268
"1231","sample_0031","2019-03-29",14,1,2,31,15,"t5","Tet",FALSE,0,FALSE,3759.85943873745,0,49.3993867274313,199.679297831041,0,60.8208850254593,1.46625101888819,2.78516367878613,268
"1232","sample_0032","2019-03-29",14,1,2,32,16,"t5","Ble",FALSE,0,FALSE,4929.99309686893,0,0,265.620164852168,3.43207584324978,37.415253045264,1,2.78516367878613,268
"1233","sample_0033","2019-03-29",14,1,3,33,1,"t5","Tet",FALSE,0,FALSE,10845.9170096604,0,699.9184178693,219.484063352744,0,265.563901313754,1.57101888570066,2.00552735028861,268
"1234","sample_0034","2019-03-29",15,1,3,34,2,"t5","Tet",FALSE,0,FALSE,7280.82818416181,0,46.0235744225954,437.617801783554,0,89.5715531549779,1.20803588793378,2.00552735028861,269
"1235","sample_0035","2019-03-29",15,1,3,35,3,"t5","Ble",FALSE,0,FALSE,7466.59924116241,16.8790615241793,75.3931414746673,313.556699580837,12.996877373618,156.075055560244,1.57927031107917,2.00552735028861,269
"1236","sample_0036","2019-03-29",15,1,3,36,4,"t5","Tet",FALSE,0,FALSE,8166.73643039356,4.95119138042592,165.921174782682,423.158072411174,0,106.000506371846,1.70785551526092,2.00552735028861,269
"1237","sample_0037","2019-03-29",15,1,3,37,5,"t5","Col",FALSE,0,FALSE,3107.98333176921,5.06371845725378,0,165.527330013785,3.71339353531944,22.6742059808141,1.06112566520736,2.00552735028861,269
"1238","sample_0038","2019-03-29",15,1,3,38,6,"t5","Ble",FALSE,0,FALSE,8641.82023799477,0,54.519368723099,400.090021661462,10.2962275297493,161.363828171154,1.26756708176066,2.00552735028861,269
"1239","sample_0039","2019-03-29",15,1,3,39,7,"t5","Ble",FALSE,0,FALSE,3685.16540980674,0,0,200.692041522491,5.85140799504881,35.7273468928461,1,2.00552735028861,269
"1240","sample_0040","2019-03-29",15,1,3,40,8,"t5","Col",FALSE,0,FALSE,2603.18039796326,0,52.2125636481278,132.669423580049,0,32.4077981264242,1.68154661606878,2.00552735028861,269
"1241","sample_0041","2019-03-29",15,1,3,41,9,"t5","Ble",FALSE,0,FALSE,7669.96383784848,5.34503614932343,257.34942470532,284.187132528765,5.73888091822095,171.378738008833,2.03428272297574,2.00552735028861,269
"1242","sample_0042","2019-03-29",15,1,3,42,10,"t5","Ble",FALSE,0,FALSE,9773.88828986975,0,245.702872253636,387.880833825639,3.71339353531944,188.032745379357,1.90411519578125,2.00552735028861,269
"1243","sample_0043","2019-03-29",15,1,3,43,11,"t5","Ble",FALSE,0,FALSE,8831.82173118407,0,53.5628885700622,385.123920443357,23.630686133851,121.585506512505,1.27288086729888,2.00552735028861,269
"1244","sample_0044","2019-03-29",15,1,3,44,12,"t5","Tet",FALSE,0,FALSE,9667.32663887248,0,379.610093678791,393.563451205446,0,171.997636931387,1.99934883350421,2.00552735028861,269
"1245","sample_0045","2019-03-29",15,1,3,45,13,"t5","Col",FALSE,0,FALSE,13510.407534453,0,1730.32886038203,25.1498016710271,0,475.595690212958,1.02906324952267,2.00552735028861,269
"1246","sample_0046","2019-03-29",15,1,3,46,14,"t5","Col",FALSE,0,FALSE,3583.85748634765,7.20173291698315,139.533575266549,115.677834979042,0,74.9430331673559,2.09284812659709,2.00552735028861,269
"1247","sample_0047","2019-03-29",15,1,3,47,15,"t5","Col",FALSE,0,FALSE,2425.4854391538,0,1.51911553717613,124.736264663685,0,21.7739893661912,1.02435362741257,2.00552735028861,269
"1248","sample_0048","2019-03-29",15,1,3,48,16,"t5","Tet",FALSE,0,FALSE,15328.5404396433,7.42678707063887,1182.65957746083,280.24868483979,0,570.793597209329,1.46342457221505,2.00552735028861,269
"1249","sample_0049","2019-03-29",15,1,4,49,1,"t5","Tet",FALSE,4,FALSE,3299.39705021521,7.37052353222494,0,215.714406279011,1.40658846034827,23.4056319801952,1.06825625579401,2.01137614656164,269
"1250","sample_0050","2019-03-29",15,1,4,50,2,"t5","Ble",TRUE,4,FALSE,7019.72874078825,0,43.8292964244521,404.197259965679,6.13272568711846,50.9185022646074,1.21435044043479,2.01137614656164,269
"1251","sample_0051","2019-03-29",15,1,4,51,3,"t5","Tet",FALSE,4,FALSE,8957.17700135595,0,0,665.597659436802,4.78240076518412,29.3695670520719,1,2.01137614656164,269
"1252","sample_0052","2019-03-29",15,1,4,52,4,"t5","Tet",FALSE,4,FALSE,6067.84524070104,6.07646214870453,14.4597293723802,393.282133513377,0,42.3664444256899,1.10540340247734,2.01137614656164,269
"1253","sample_0053","2019-03-29",15,1,4,53,5,"t5","Col",FALSE,4,FALSE,6990.95595109573,0,923.397192449433,13.840830449827,0,298.027962978592,1.02997133113889,2.01137614656164,269
"1254","sample_0054","2019-03-29",15,1,4,54,6,"t5","Tet",FALSE,4,FALSE,3488.52708186907,0,0,233.437420879399,0,8.94590260781501,1,2.01137614656164,269
"1255","sample_0055","2019-03-29",15,1,4,55,7,"t5","Ble",FALSE,4,FALSE,5977.51274092329,16.6540073705235,13.7845669114131,347.933721551748,5.85140799504881,29.8196753593834,1.17807287237965,2.01137614656164,269
"1256","sample_0056","2019-03-29",15,1,4,56,8,"t5","Ble",FALSE,4,FALSE,3146.91623984021,0,0,157.312853405351,4.44481953470054,10.9713899907165,1,2.01137614656164,269
"1257","sample_0057","2019-03-29",15,1,4,57,9,"t5","Tet",TRUE,4,FALSE,3979.45318664304,0,5.40129968773736,234.900272878161,2.13801445972937,41.522491349481,1.04596372180228,2.01137614656164,269
"1258","sample_0058","2019-03-29",15,1,4,58,10,"t5","Ble",FALSE,4,FALSE,6619.22872951304,4.21976538104481,50.9185022646074,438.743072551833,6.07646214870453,46.1923650378372,1.25018604344323,2.01137614656164,269
"1259","sample_0059","2019-03-29",15,1,4,59,11,"t5","Ble",TRUE,4,FALSE,2975.1093660112,0,0,163.445579092469,2.25054153655723,18.8482853686668,1,2.01137614656164,269
"1260","sample_0060","2019-03-29",15,1,4,60,12,"t5","Col",FALSE,4,FALSE,2911.38660104088,0,0,166.31501955158,3.26328522800799,19.523447829634,1,2.01137614656164,269
"1261","sample_0061","2019-03-29",15,1,4,61,13,"t5","Col",FALSE,4,FALSE,10494.6826532534,0,1476.01766675106,20.9300362899823,0,397.164317663938,1.02835444197213,2.01137614656164,269
"1262","sample_0062","2019-03-29",15,1,4,62,14,"t5","Tet",FALSE,4,FALSE,3477.93643237404,0,0,219.484063352744,0,19.4671842912201,1,2.01137614656164,269
"1263","sample_0063","2019-03-29",15,1,4,63,15,"t5","Col",FALSE,4,FALSE,2993.47661379019,7.25799645539708,0,186.176048611697,0,31.0574732044898,1.07785085739517,2.01137614656164,269
"1264","sample_0064","2019-03-29",15,1,4,64,16,"t5","Col",TRUE,4,FALSE,12446.1554129462,0,1897.31904239458,20.8175092131544,0,405.435057810786,1.02194148997438,2.01137614656164,269
"1265","sample_0065","2019-03-29",15,1,5,65,1,"t5","Tet",TRUE,4,FALSE,9244.98393297887,0,253.298449939517,307.31144681689,0,313.219118350353,1.98160532206574,2.00137498863305,269
"1266","sample_0066","2019-03-29",15,1,5,66,2,"t5","Col",FALSE,4,FALSE,12820.6613281121,0,1444.96019354657,87.039693926351,0,365.431681998481,1.12003792994022,2.00137498863305,269
"1267","sample_0067","2019-03-29",15,1,5,67,3,"t5","Col",FALSE,4,FALSE,3129.34765848032,0,0,159.844712633978,0,34.5458125861535,1,2.00137498863305,269
"1268","sample_0068","2019-03-29",15,1,5,68,4,"t5","Ble",TRUE,4,FALSE,6249.48985453625,1.4628519987622,104.368863757842,198.160182293864,5.40129968773736,204.517962134639,1.8422357810413,2.00137498863305,269
"1269","sample_0069","2019-03-29",15,1,5,69,5,"t5","Ble",FALSE,4,FALSE,4465.58937276282,0,0,216.783413508876,7.76436830112246,28.4130868990351,1,2.00137498863305,269
"1270","sample_0070","2019-03-29",15,1,5,70,6,"t5","Col",TRUE,4,FALSE,3843.47398920865,0,0,212.169803358933,9.05842968464287,19.0170759839086,1,2.00137498863305,269
"1271","sample_0071","2019-03-29",15,1,5,71,7,"t5","Tet",FALSE,4,FALSE,16026.102761617,0,1541.90227023378,283.849551298281,0,243.058485948181,1.35611257922792,2.00137498863305,269
"1272","sample_0072","2019-03-29",15,1,5,72,8,"t5","Col",FALSE,4,FALSE,2912.51804513461,0,8.43953076208963,164.908431091231,0,28.0192421301376,1.10208677062033,2.00137498863305,269
"1273","sample_0073","2019-03-29",15,1,5,73,9,"t5","Col",FALSE,4,FALSE,2194.63340654345,0,20.0860832137733,126.142853124033,0,22.7304695192281,1.31059060192514,2.00137498863305,269
"1274","sample_0074","2019-03-29",15,1,5,74,10,"t5","Ble",FALSE,4,FALSE,4289.74964948941,0,8.32700368526177,198.497763524348,4.61361014994233,31.1700002813177,1.08375283750784,2.00137498863305,269
"1275","sample_0075","2019-03-29",15,1,5,75,11,"t5","Tet",TRUE,4,FALSE,12847.4124934312,15.9225813711424,488.423776971334,356.091934621768,0,481.165780515937,2.02496765886215,2.00137498863305,269
"1276","sample_0076","2019-03-29",15,1,5,76,12,"t5","Tet",FALSE,4,FALSE,7428.98704448758,2.30680507497117,129.96877373618,256.730525782767,0,302.810363743776,1.82743426195824,2.00137498863305,269
"1277","sample_0077","2019-03-29",15,1,5,77,13,"t5","Ble",FALSE,4,FALSE,12123.0948464174,0,656.145384983262,324.640616648381,0,305.117168818747,1.79493998953685,2.00137498863305,269
"1278","sample_0078","2019-03-29",15,1,5,78,14,"t5","Ble",FALSE,4,FALSE,8807.19410340113,0,139.477311728135,419.95105072158,2.41933215179903,72.8612822460405,1.59826162508378,2.00137498863305,269
"1279","sample_0079","2019-03-29",15,1,5,79,15,"t5","Tet",FALSE,4,FALSE,9498.48772592905,0,0,684.839789574366,8.49579430050356,22.8429965960559,1,2.00137498863305,269
"1280","sample_0080","2019-03-29",15,1,5,80,16,"t5","Ble",FALSE,4,FALSE,9810.85988952092,1.57537907559006,243.058485948181,457.422567305258,4.89492784201198,109.320055138268,1.83695528192256,2.00137498863305,269
"1281","sample_0081","2019-03-29",15,1,6,81,1,"t5","Tet",FALSE,4,FALSE,18050.0815370299,4635.44040284694,682.589248037809,0,0,2262.58193377782,1.28825835118839,2.79217651052759,269
"1282","sample_0082","2019-03-29",15,1,6,82,2,"t5","Tet",FALSE,4,FALSE,10441.0908886151,1251.13230371058,982.136326553577,8.43953076208963,0,818.634483922694,1.98627088892657,2.79217651052759,269
"1283","sample_0083","2019-03-29",15,1,6,83,3,"t5","Col",TRUE,4,FALSE,2312.16216178018,0,0,142.628069879315,0,28.469350437449,1,2.79217651052759,269
"1284","sample_0084","2019-03-29",15,1,6,84,4,"t5","Ble",FALSE,4,FALSE,5154.0731038006,8.49579430050356,26.4438630545475,260.894027625397,1.80043322924579,69.5417334796185,1.27137118673452,2.79217651052759,269
"1285","sample_0085","2019-03-29",15,1,6,85,5,"t5","Tet",FALSE,4,FALSE,17020.9665782429,3.93844768897516,1452.61203477087,281.54274622331,0,484.6541198976,1.37983847754161,2.79217651052759,269
"1286","sample_0086","2019-03-29",16,1,6,86,6,"t5","Col",FALSE,4,FALSE,2330.69579839649,0,0,144.934874954286,2.02548738290151,6.69536107125777,1,2.79217651052759,270
"1287","sample_0087","2019-03-29",16,1,6,87,7,"t5","Ble",FALSE,4,FALSE,3994.76719925732,0,0,218.583846738121,6.0201986102906,15.2474189101753,1,2.79217651052759,270
"1288","sample_0088","2019-03-29",16,1,6,88,8,"t5","Col",TRUE,4,FALSE,2053.15297817537,0,0,138.745885728754,0,5.51382676456522,1,2.79217651052759,270
"1289","sample_0089","2019-03-29",16,1,6,89,9,"t5","Col",FALSE,4,FALSE,3011.05143473148,3.93844768897516,8.49579430050356,183.137817537345,1.96922384448758,34.6583396629814,1.13742705968317,2.79217651052759,270
"1290","sample_0090","2019-03-29",16,1,6,90,10,"t5","Ble",TRUE,4,FALSE,3722.82752313275,1.91296030607365,0,199.623034292627,0,24.0807944411624,1.01916396731869,2.79217651052759,270
"1291","sample_0091","2019-03-29",16,1,6,91,11,"t5","Ble",FALSE,4,FALSE,8039.63615729035,0,335.049371254958,315.919768194222,4.83866430359805,113.145975750415,1.99827437574871,2.79217651052759,270
"1292","sample_0092","2019-03-29",16,1,6,92,12,"t5","Tet",FALSE,4,FALSE,7176.77900460798,0,197.766337524967,277.604298534335,0,191.296030607365,1.94513395125683,2.79217651052759,270
"1293","sample_0093","2019-03-29",16,1,6,93,13,"t5","Col",FALSE,4,FALSE,15247.4300411737,0,1509.88831687625,28.1317692069654,0,1085.94255492728,1.03725044643902,2.79217651052759,270
"1294","sample_0094","2019-03-29",16,1,6,94,14,"t5","Col",FALSE,4,FALSE,2489.40163114749,0,114.890145441247,103.749964835288,0,63.4090077925001,1.9948212044755,2.79217651052759,270
"1295","sample_0095","2019-03-29",16,1,6,95,15,"t5","Ble",FALSE,4,FALSE,4950.35493083523,5.45756322615129,0,233.099839648916,12.7718232199623,40.2846935043745,1.04680031708659,2.79217651052759,270
"1296","sample_0096","2019-03-29",16,1,6,96,16,"t5","Tet",TRUE,4,FALSE,9415.55328983037,0,223.253720426478,424.95850564042,0,276.985399611782,1.82344106596318,2.79217651052759,270
"1297","sample_0097","2019-03-29",16,1,7,97,1,"t5","Col",FALSE,4,TRUE,3525.20334133401,0,117.647058823529,117.647058823529,0,100.599206684108,2,1.99711994341548,270
"1298","sample_0098","2019-03-29",16,1,7,98,2,"t5","Tet",FALSE,4,TRUE,11279.9506112358,0,681.295186654289,278.898359917855,0,337.693757560413,1.70121971570866,1.99711994341548,270
"1299","sample_0099","2019-03-29",16,1,7,99,3,"t5","Ble",FALSE,4,TRUE,3766.36524227642,4.10723830421695,3.88218415056123,227.923594114834,9.67732860719611,18.7920218302529,1.07067656288033,1.99711994341548,270
"1300","sample_0100","2019-03-29",16,1,7,100,4,"t5","Ble",FALSE,4,TRUE,3991.54341553436,0,0,222.184713196613,8.15821307001997,13.053140912032,1,1.99711994341548,270
"1301","sample_0101","2019-03-29",16,1,7,101,5,"t5","Ble",FALSE,4,TRUE,3725.97851173939,0,0,189.776915070189,7.31425999381101,41.5787548878949,1,1.99711994341548,270
"1302","sample_0102","2019-03-29",16,1,7,102,6,"t5","Col",FALSE,4,TRUE,3606.50300710609,0,0,202.661265366979,0,19.8047655217037,1,1.99711994341548,270
"1303","sample_0103","2019-03-29",16,1,7,103,7,"t5","Col",FALSE,4,TRUE,2807.51836934762,2.3630686133851,0,148.366950797536,0,8.49579430050356,1.03184630135462,1.99711994341548,270
"1304","sample_0104","2019-03-29",16,1,7,104,8,"t5","Col",FALSE,4,TRUE,2710.31609044926,0,0,150.111120488368,0,27.9629785917236,1,1.99711994341548,270
"1305","sample_0105","2019-03-29",16,1,7,105,9,"t5","Tet",TRUE,4,TRUE,10200.3116819985,4.05097476580302,174.810813852083,405.941429656511,0,360.199172925985,1.75055472055044,1.99711994341548,270
"1306","sample_0106","2019-03-29",16,1,7,106,10,"t5","Tet",TRUE,4,TRUE,4029.99587583762,0,7.87689537795032,286.944045911047,0,26.837707823445,1.05486062021698,1.99711994341548,270
"1307","sample_0107","2019-03-29",16,1,7,107,11,"t5","Ble",FALSE,4,TRUE,3858.2326790784,0,0,211.55090443638,3.03823107435227,14.628519987622,1,1.99711994341548,270
"1308","sample_0108","2019-03-29",16,1,7,108,12,"t5","Tet",FALSE,4,TRUE,4205.99158864602,0,0,267.926969927139,7.4830506090528,6.35777984077419,1,1.99711994341548,270
"1309","sample_0109","2019-03-29",16,1,7,109,13,"t5","Ble",TRUE,4,TRUE,11580.4966882156,4.21976538104481,0,650.237713449799,18.9045489070808,84.2265170056545,1.01297860024933,1.99711994341548,270
"1310","sample_0110","2019-03-29",16,1,7,110,14,"t5","Tet",TRUE,4,TRUE,10488.6344190171,0,275.578811151433,553.014319070526,0,128.39339466059,1.79838447285645,1.99711994341548,270
"1311","sample_0111","2019-03-29",16,1,7,111,15,"t5","Tet",FALSE,4,TRUE,6374.54770466143,2.98196753593834,142.403015725659,286.887782372633,0,154.105831715757,1.82138512062133,1.99711994341548,270
"1312","sample_0112","2019-03-29",16,1,7,112,16,"t5","Col",FALSE,4,TRUE,13612.0066383774,40.5660111964442,1843.3060455172,20.8175092131544,0,621.149464089797,1.06705760046073,1.99711994341548,270
"1313","sample_0113","2019-03-29",16,1,8,113,1,"t5","Ble",TRUE,4,TRUE,9565.02038238951,0,492.868596506034,274.509803921569,3.15075815118013,261.625453624778,1.85019071735232,2.2630410359917,270
"1314","sample_0114","2019-03-29",16,1,8,114,2,"t5","Tet",TRUE,4,TRUE,7304.20789566489,0,176.723774158157,322.558865727066,0,185.50088615073,1.84278105275129,2.2630410359917,270
"1315","sample_0115","2019-03-29",16,1,8,115,3,"t5","Col",FALSE,4,TRUE,1988.33412673925,7.14546937856922,14.684783526036,110.445325906546,0,21.4364081357077,1.40369116463528,2.2630410359917,270
"1316","sample_0116","2019-03-29",16,1,8,116,4,"t5","Tet",FALSE,4,TRUE,15885.389801761,1010.94325822151,1165.61172532141,24.8684839789574,0,2273.72211438377,2.03515530753687,2.2630410359917,270
"1317","sample_0117","2019-03-29",16,1,8,117,5,"t5","Ble",TRUE,4,TRUE,4252.29552221003,0,49.4556502658452,189.720651531775,5.90767153346274,81.1320223928883,1.48817951045971,2.2630410359917,270
