"","id","landscape","position","row","column","initial.species","extinctions","distance2nonextinct","connectivity2nonextinct"
"2422",2422,152,6,2,2,"Col",FALSE,0,NA
"2423",2423,152,7,2,3,"Ble",FALSE,0,NA
"2424",2424,152,8,2,4,"Col",FALSE,0,NA
"2425",2425,152,9,3,1,"Col",TRUE,1,1
"2426",2426,152,10,3,2,"Ble",TRUE,1,1
"2427",2427,152,11,3,3,"Ble",TRUE,1,1
"2428",2428,152,12,3,4,"Tet",TRUE,1,1
"2429",2429,152,13,4,1,"Tet",TRUE,2,0
"2430",2430,152,14,4,2,"Tet",TRUE,2,0
"2431",2431,152,15,4,3,"Col",TRUE,2,0
"2432",2432,152,16,4,4,"Col",TRUE,2,0
"2433",2433,153,1,1,1,"Col",FALSE,0,NA
"2434",2434,153,2,1,2,"Tet",FALSE,0,NA
"2435",2435,153,3,1,3,"Tet",FALSE,0,NA
"2436",2436,153,4,1,4,"Col",FALSE,0,NA
"2437",2437,153,5,2,1,"Tet",FALSE,0,NA
"2438",2438,153,6,2,2,"Tet",FALSE,0,NA
"2439",2439,153,7,2,3,"Col",FALSE,0,NA
"2440",2440,153,8,2,4,"Tet",FALSE,0,NA
"2441",2441,153,9,3,1,"Ble",TRUE,1,1
"2442",2442,153,10,3,2,"Ble",TRUE,1,1
"2443",2443,153,11,3,3,"Col",TRUE,1,1
"2444",2444,153,12,3,4,"Ble",TRUE,1,1
"2445",2445,153,13,4,1,"Col",TRUE,2,0
"2446",2446,153,14,4,2,"Tet",TRUE,2,0
"2447",2447,153,15,4,3,"Ble",TRUE,2,0
"2448",2448,153,16,4,4,"Ble",TRUE,2,0
"2449",2449,154,1,1,1,"Ble",TRUE,2,0
"2450",2450,154,2,1,2,"Tet",TRUE,2,0
"2451",2451,154,3,1,3,"Tet",TRUE,2,0
"2452",2452,154,4,1,4,"Col",TRUE,2,0
"2453",2453,154,5,2,1,"Ble",TRUE,1,1
"2454",2454,154,6,2,2,"Tet",TRUE,1,1
"2455",2455,154,7,2,3,"Col",TRUE,1,1
"2456",2456,154,8,2,4,"Ble",TRUE,1,1
"2457",2457,154,9,3,1,"Ble",FALSE,0,NA
"2458",2458,154,10,3,2,"Ble",FALSE,0,NA
"2459",2459,154,11,3,3,"Ble",FALSE,0,NA
"2460",2460,154,12,3,4,"Tet",FALSE,0,NA
"2461",2461,154,13,4,1,"Tet",FALSE,0,NA
"2462",2462,154,14,4,2,"Col",FALSE,0,NA
"2463",2463,154,15,4,3,"Col",FALSE,0,NA
"2464",2464,154,16,4,4,"Col",FALSE,0,NA
"2465",2465,155,1,1,1,"Tet",TRUE,2,0
"2466",2466,155,2,1,2,"Tet",TRUE,1,1
"2467",2467,155,3,1,3,"Col",FALSE,0,NA
"2468",2468,155,4,1,4,"Tet",FALSE,0,NA
"2469",2469,155,5,2,1,"Tet",TRUE,2,0
"2470",2470,155,6,2,2,"Tet",TRUE,1,1
"2471",2471,155,7,2,3,"Col",FALSE,0,NA
"2472",2472,155,8,2,4,"Col",FALSE,0,NA
"2473",2473,155,9,3,1,"Col",TRUE,2,0
"2474",2474,155,10,3,2,"Col",TRUE,1,1
"2475",2475,155,11,3,3,"Ble",FALSE,0,NA
"2476",2476,155,12,3,4,"Tet",FALSE,0,NA
"2477",2477,155,13,4,1,"Ble",TRUE,2,0
"2478",2478,155,14,4,2,"Ble",TRUE,1,1
"2479",2479,155,15,4,3,"Ble",FALSE,0,NA
"2480",2480,155,16,4,4,"Ble",FALSE,0,NA
"2481",2481,156,1,1,1,"Col",FALSE,0,NA
"2482",2482,156,2,1,2,"Tet",FALSE,0,NA
"2483",2483,156,3,1,3,"Ble",FALSE,0,NA
"2484",2484,156,4,1,4,"Col",FALSE,0,NA
"2485",2485,156,5,2,1,"Col",FALSE,0,NA
"2486",2486,156,6,2,2,"Tet",FALSE,0,NA
"2487",2487,156,7,2,3,"Ble",FALSE,0,NA
"2488",2488,156,8,2,4,"Col",FALSE,0,NA
"2489",2489,156,9,3,1,"Col",TRUE,1,1
"2490",2490,156,10,3,2,"Ble",TRUE,1,1
"2491",2491,156,11,3,3,"Tet",TRUE,1,1
"2492",2492,156,12,3,4,"Ble",TRUE,1,1
"2493",2493,156,13,4,1,"Tet",TRUE,2,0
"2494",2494,156,14,4,2,"Tet",TRUE,2,0
"2495",2495,156,15,4,3,"Ble",TRUE,2,0
"2496",2496,156,16,4,4,"Tet",TRUE,2,0
"2497",2497,157,1,1,1,"Ble",TRUE,2,0
"2498",2498,157,2,1,2,"Tet",TRUE,2,0
"2499",2499,157,3,1,3,"Ble",TRUE,2,0
"2500",2500,157,4,1,4,"Tet",TRUE,2,0
"2501",2501,157,5,2,1,"Col",TRUE,1,1
"2502",2502,157,6,2,2,"Col",TRUE,1,1
"2503",2503,157,7,2,3,"Col",TRUE,1,1
"2504",2504,157,8,2,4,"Col",TRUE,1,1
"2505",2505,157,9,3,1,"Col",FALSE,0,NA
"2506",2506,157,10,3,2,"Tet",FALSE,0,NA
"2507",2507,157,11,3,3,"Tet",FALSE,0,NA
"2508",2508,157,12,3,4,"Ble",FALSE,0,NA
"2509",2509,157,13,4,1,"Ble",FALSE,0,NA
"2510",2510,157,14,4,2,"Tet",FALSE,0,NA
"2511",2511,157,15,4,3,"Ble",FALSE,0,NA
"2512",2512,157,16,4,4,"Tet",FALSE,0,NA
"2513",2513,158,1,1,1,"Col",FALSE,0,NA
"2514",2514,158,2,1,2,"Ble",FALSE,0,NA
"2515",2515,158,3,1,3,"Ble",TRUE,1,1
"2516",2516,158,4,1,4,"Tet",TRUE,2,0
"2517",2517,158,5,2,1,"Col",FALSE,0,NA
"2518",2518,158,6,2,2,"Ble",FALSE,0,NA
"2519",2519,158,7,2,3,"Col",TRUE,1,1
"2520",2520,158,8,2,4,"Tet",TRUE,2,0
"2521",2521,158,9,3,1,"Ble",FALSE,0,NA
"2522",2522,158,10,3,2,"Col",FALSE,0,NA
"2523",2523,158,11,3,3,"Ble",TRUE,1,1
"2524",2524,158,12,3,4,"Ble",TRUE,2,0
"2525",2525,158,13,4,1,"Tet",FALSE,0,NA
"2526",2526,158,14,4,2,"Col",FALSE,0,NA
"2527",2527,158,15,4,3,"Tet",TRUE,1,1
"2528",2528,158,16,4,4,"Tet",TRUE,2,0
"2529",2529,159,1,1,1,"Col",FALSE,0,NA
"2530",2530,159,2,1,2,"Ble",FALSE,0,NA
"2531",2531,159,3,1,3,"Ble",TRUE,1,1
"2532",2532,159,4,1,4,"Col",TRUE,2,0
"2533",2533,159,5,2,1,"Tet",FALSE,0,NA
"2534",2534,159,6,2,2,"Tet",FALSE,0,NA
"2535",2535,159,7,2,3,"Col",TRUE,1,1
"2536",2536,159,8,2,4,"Ble",TRUE,2,0
"2537",2537,159,9,3,1,"Ble",FALSE,0,NA
"2538",2538,159,10,3,2,"Col",FALSE,0,NA
"2539",2539,159,11,3,3,"Ble",TRUE,1,1
"2540",2540,159,12,3,4,"Ble",TRUE,2,0
"2541",2541,159,13,4,1,"Tet",FALSE,0,NA
"2542",2542,159,14,4,2,"Tet",FALSE,0,NA
"2543",2543,159,15,4,3,"Tet",TRUE,1,1
"2544",2544,159,16,4,4,"Col",TRUE,2,0
"2545",2545,160,1,1,1,"Tet",TRUE,2,0
"2546",2546,160,2,1,2,"Ble",TRUE,2,0
"2547",2547,160,3,1,3,"Ble",TRUE,2,0
"2548",2548,160,4,1,4,"Col",TRUE,2,0
"2549",2549,160,5,2,1,"Ble",TRUE,1,1
"2550",2550,160,6,2,2,"Tet",TRUE,1,1
"2551",2551,160,7,2,3,"Col",TRUE,1,1
"2552",2552,160,8,2,4,"Col",TRUE,1,1
"2553",2553,160,9,3,1,"Ble",FALSE,0,NA
"2554",2554,160,10,3,2,"Ble",FALSE,0,NA
"2555",2555,160,11,3,3,"Tet",FALSE,0,NA
"2556",2556,160,12,3,4,"Col",FALSE,0,NA
"2557",2557,160,13,4,1,"Col",FALSE,0,NA
"2558",2558,160,14,4,2,"Tet",FALSE,0,NA
"2559",2559,160,15,4,3,"Tet",FALSE,0,NA
"2560",2560,160,16,4,4,"Tet",FALSE,0,NA
"2561",2561,161,1,1,1,"Ble",TRUE,1,1
"2562",2562,161,2,1,2,"Tet",FALSE,0,NA
"2563",2563,161,3,1,3,"Col",TRUE,1,3
"2564",2564,161,4,1,4,"Col",FALSE,0,NA
"2565",2565,161,5,2,1,"Ble",TRUE,2,0
"2566",2566,161,6,2,2,"Col",TRUE,1,3
"2567",2567,161,7,2,3,"Col",FALSE,0,NA
"2568",2568,161,8,2,4,"Col",TRUE,1,3
"2569",2569,161,9,3,1,"Tet",TRUE,1,2
"2570",2570,161,10,3,2,"Tet",FALSE,0,NA
"2571",2571,161,11,3,3,"Ble",TRUE,1,4
"2572",2572,161,12,3,4,"Tet",FALSE,0,NA
"2573",2573,161,13,4,1,"Ble",FALSE,0,NA
"2574",2574,161,14,4,2,"Ble",TRUE,1,3
"2575",2575,161,15,4,3,"Ble",FALSE,0,NA
"2576",2576,161,16,4,4,"Tet",TRUE,1,2
"2577",2577,162,1,1,1,"Ble",TRUE,1,2
"2578",2578,162,2,1,2,"Col",FALSE,0,NA
"2579",2579,162,3,1,3,"Col",TRUE,1,3
"2580",2580,162,4,1,4,"Tet",FALSE,0,NA
"2581",2581,162,5,2,1,"Tet",FALSE,0,NA
"2582",2582,162,6,2,2,"Tet",TRUE,1,4
"2583",2583,162,7,2,3,"Tet",FALSE,0,NA
"2584",2584,162,8,2,4,"Ble",TRUE,1,2
"2585",2585,162,9,3,1,"Tet",TRUE,1,3
"2586",2586,162,10,3,2,"Ble",FALSE,0,NA
"2587",2587,162,11,3,3,"Tet",TRUE,1,3
"2588",2588,162,12,3,4,"Col",TRUE,2,0
"2589",2589,162,13,4,1,"Col",FALSE,0,NA
"2590",2590,162,14,4,2,"Ble",TRUE,1,3
"2591",2591,162,15,4,3,"Ble",FALSE,0,NA
"2592",2592,162,16,4,4,"Col",TRUE,1,1
"2593",2593,163,1,1,1,"Ble",FALSE,0,NA
"2594",2594,163,2,1,2,"Ble",TRUE,1,2
"2595",2595,163,3,1,3,"Tet",TRUE,2,0
"2596",2596,163,4,1,4,"Tet",TRUE,1,1
"2597",2597,163,5,2,1,"Tet",TRUE,1,3
"2598",2598,163,6,2,2,"Tet",FALSE,0,NA
"2599",2599,163,7,2,3,"Col",TRUE,1,3
"2600",2600,163,8,2,4,"Tet",FALSE,0,NA
"2601",2601,163,9,3,1,"Col",FALSE,0,NA
"2602",2602,163,10,3,2,"Ble",TRUE,1,4
"2603",2603,163,11,3,3,"Tet",FALSE,0,NA
"2604",2604,163,12,3,4,"Col",TRUE,1,3
"2605",2605,163,13,4,1,"Ble",TRUE,1,2
"2606",2606,163,14,4,2,"Col",FALSE,0,NA
"2607",2607,163,15,4,3,"Ble",TRUE,1,3
"2608",2608,163,16,4,4,"Col",FALSE,0,NA
"2609",2609,164,1,1,1,"Tet",FALSE,0,NA
"2610",2610,164,2,1,2,"Ble",TRUE,1,3
"2611",2611,164,3,1,3,"Ble",FALSE,0,NA
"2612",2612,164,4,1,4,"Col",TRUE,1,1
"2613",2613,164,5,2,1,"Tet",TRUE,1,3
"2614",2614,164,6,2,2,"Tet",FALSE,0,NA
"2615",2615,164,7,2,3,"Col",TRUE,1,3
"2616",2616,164,8,2,4,"Ble",TRUE,2,0
"2617",2617,164,9,3,1,"Tet",FALSE,0,NA
"2618",2618,164,10,3,2,"Col",TRUE,1,4
"2619",2619,164,11,3,3,"Col",FALSE,0,NA
"2620",2620,164,12,3,4,"Ble",TRUE,1,2
"2621",2621,164,13,4,1,"Tet",TRUE,1,2
"2622",2622,164,14,4,2,"Ble",FALSE,0,NA
"2623",2623,164,15,4,3,"Tet",TRUE,1,3
"2624",2624,164,16,4,4,"Col",FALSE,0,NA
"2625",2625,165,1,1,1,"Ble",TRUE,1,1
"2626",2626,165,2,1,2,"Col",FALSE,0,NA
"2627",2627,165,3,1,3,"Col",TRUE,1,3
"2628",2628,165,4,1,4,"Col",FALSE,0,NA
"2629",2629,165,5,2,1,"Ble",TRUE,2,0
"2630",2630,165,6,2,2,"Tet",TRUE,1,3
"2631",2631,165,7,2,3,"Ble",FALSE,0,NA
"2632",2632,165,8,2,4,"Tet",TRUE,1,3
"2633",2633,165,9,3,1,"Tet",TRUE,1,2
"2634",2634,165,10,3,2,"Col",FALSE,0,NA
"2635",2635,165,11,3,3,"Tet",TRUE,1,4
"2636",2636,165,12,3,4,"Tet",FALSE,0,NA
"2637",2637,165,13,4,1,"Tet",FALSE,0,NA
"2638",2638,165,14,4,2,"Ble",TRUE,1,3
"2639",2639,165,15,4,3,"Ble",FALSE,0,NA
"2640",2640,165,16,4,4,"Col",TRUE,1,2
"2641",2641,166,1,1,1,"Col",TRUE,1,2
"2642",2642,166,2,1,2,"Col",FALSE,0,NA
"2643",2643,166,3,1,3,"Col",TRUE,1,3
"2644",2644,166,4,1,4,"Ble",FALSE,0,NA
"2645",2645,166,5,2,1,"Col",FALSE,0,NA
"2646",2646,166,6,2,2,"Ble",TRUE,1,4
"2647",2647,166,7,2,3,"Col",FALSE,0,NA
"2648",2648,166,8,2,4,"Col",TRUE,1,2
"2649",2649,166,9,3,1,"Ble",TRUE,1,3
"2650",2650,166,10,3,2,"Ble",FALSE,0,NA
"2651",2651,166,11,3,3,"Tet",TRUE,1,3
"2652",2652,166,12,3,4,"Tet",TRUE,2,0
"2653",2653,166,13,4,1,"Tet",FALSE,0,NA
"2654",2654,166,14,4,2,"Ble",TRUE,1,3
"2655",2655,166,15,4,3,"Tet",FALSE,0,NA
"2656",2656,166,16,4,4,"Tet",TRUE,1,1
"2657",2657,167,1,1,1,"Col",TRUE,1,2
"2658",2658,167,2,1,2,"Tet",FALSE,0,NA
"2659",2659,167,3,1,3,"Tet",TRUE,1,3
"2660",2660,167,4,1,4,"Ble",FALSE,0,NA
"2661",2661,167,5,2,1,"Tet",FALSE,0,NA
"2662",2662,167,6,2,2,"Ble",TRUE,1,4
"2663",2663,167,7,2,3,"Col",FALSE,0,NA
"2664",2664,167,8,2,4,"Col",TRUE,1,2
"2665",2665,167,9,3,1,"Ble",TRUE,1,3
"2666",2666,167,10,3,2,"Tet",FALSE,0,NA
"2667",2667,167,11,3,3,"Ble",TRUE,1,3
"2668",2668,167,12,3,4,"Tet",TRUE,2,0
"2669",2669,167,13,4,1,"Col",FALSE,0,NA
"2670",2670,167,14,4,2,"Tet",TRUE,1,3
"2671",2671,167,15,4,3,"Ble",FALSE,0,NA
"2672",2672,167,16,4,4,"Col",TRUE,1,1
"2673",2673,168,1,1,1,"Ble",TRUE,1,1
"2674",2674,168,2,1,2,"Col",TRUE,2,0
"2675",2675,168,3,1,3,"Ble",TRUE,1,2
"2676",2676,168,4,1,4,"Col",FALSE,0,NA
"2677",2677,168,5,2,1,"Ble",FALSE,0,NA
"2678",2678,168,6,2,2,"Tet",TRUE,1,3
"2679",2679,168,7,2,3,"Tet",FALSE,0,NA
"2680",2680,168,8,2,4,"Tet",TRUE,1,3
"2681",2681,168,9,3,1,"Col",TRUE,1,3
"2682",2682,168,10,3,2,"Col",FALSE,0,NA
"2683",2683,168,11,3,3,"Col",TRUE,1,4
"2684",2684,168,12,3,4,"Ble",FALSE,0,NA
"2685",2685,168,13,4,1,"Tet",FALSE,0,NA
"2686",2686,168,14,4,2,"Ble",TRUE,1,3
"2687",2687,168,15,4,3,"Tet",FALSE,0,NA
"2688",2688,168,16,4,4,"Ble",TRUE,1,2
"2689",2689,169,1,1,1,"Tet",FALSE,0,NA
"2690",2690,169,2,1,2,"Col",TRUE,1,3
"2691",2691,169,3,1,3,"Col",FALSE,0,NA
"2692",2692,169,4,1,4,"Tet",TRUE,1,1
"2693",2693,169,5,2,1,"Ble",TRUE,1,3
"2694",2694,169,6,2,2,"Col",FALSE,0,NA
"2695",2695,169,7,2,3,"Tet",TRUE,1,3
"2696",2696,169,8,2,4,"Ble",TRUE,2,0
"2697",2697,169,9,3,1,"Ble",FALSE,0,NA
"2698",2698,169,10,3,2,"Col",TRUE,1,4
"2699",2699,169,11,3,3,"Tet",FALSE,0,NA
"2700",2700,169,12,3,4,"Ble",TRUE,1,2
"2701",2701,169,13,4,1,"Col",TRUE,1,2
"2702",2702,169,14,4,2,"Ble",FALSE,0,NA
"2703",2703,169,15,4,3,"Ble",TRUE,1,3
"2704",2704,169,16,4,4,"Tet",FALSE,0,NA
"2705",2705,170,1,1,1,"Tet",FALSE,0,NA
"2706",2706,170,2,1,2,"Ble",TRUE,1,2
"2707",2707,170,3,1,3,"Ble",TRUE,2,0
"2708",2708,170,4,1,4,"Col",TRUE,1,1
"2709",2709,170,5,2,1,"Col",TRUE,1,3
"2710",2710,170,6,2,2,"Col",FALSE,0,NA
"2711",2711,170,7,2,3,"Tet",TRUE,1,3
"2712",2712,170,8,2,4,"Tet",FALSE,0,NA
"2713",2713,170,9,3,1,"Col",FALSE,0,NA
"2714",2714,170,10,3,2,"Tet",TRUE,1,4
"2715",2715,170,11,3,3,"Tet",FALSE,0,NA
"2716",2716,170,12,3,4,"Col",TRUE,1,3
"2717",2717,170,13,4,1,"Ble",TRUE,1,2
"2718",2718,170,14,4,2,"Col",FALSE,0,NA
"2719",2719,170,15,4,3,"Ble",TRUE,1,3
"2720",2720,170,16,4,4,"Ble",FALSE,0,NA
"2721",2721,171,1,1,1,"Tet",FALSE,0,NA
"2722",2722,171,2,1,2,"Tet",TRUE,1,2
"2723",2723,171,3,1,3,"Col",TRUE,2,0
"2724",2724,171,4,1,4,"Col",TRUE,3,0
"2725",2725,171,5,2,1,"Col",FALSE,0,NA
"2726",2726,171,6,2,2,"Ble",FALSE,0,NA
"2727",2727,171,7,2,3,"Ble",TRUE,1,1
"2728",2728,171,8,2,4,"Col",TRUE,2,0
"2729",2729,171,9,3,1,"Col",FALSE,0,NA
"2730",2730,171,10,3,2,"Ble",FALSE,0,NA
"2731",2731,171,11,3,3,"Ble",TRUE,1,1
"2732",2732,171,12,3,4,"Tet",TRUE,2,0
"2733",2733,171,13,4,1,"Tet",FALSE,0,NA
"2734",2734,171,14,4,2,"Tet",FALSE,0,NA
"2735",2735,171,15,4,3,"Ble",TRUE,1,1
"2736",2736,171,16,4,4,"Ble",TRUE,2,0
"2737",2737,172,1,1,1,"Col",FALSE,0,NA
"2738",2738,172,2,1,2,"Ble",FALSE,0,NA
"2739",2739,172,3,1,3,"Col",FALSE,0,NA
"2740",2740,172,4,1,4,"Ble",FALSE,0,NA
"2741",2741,172,5,2,1,"Tet",FALSE,0,NA
"2742",2742,172,6,2,2,"Col",FALSE,0,NA
"2743",2743,172,7,2,3,"Tet",FALSE,0,NA
"2744",2744,172,8,2,4,"Ble",TRUE,1,2
"2745",2745,172,9,3,1,"Tet",TRUE,1,1
"2746",2746,172,10,3,2,"Tet",TRUE,1,1
"2747",2747,172,11,3,3,"Col",TRUE,1,1
"2748",2748,172,12,3,4,"Tet",TRUE,2,0
"2749",2749,172,13,4,1,"Col",TRUE,2,0
"2750",2750,172,14,4,2,"Ble",TRUE,2,0
"2751",2751,172,15,4,3,"Tet",TRUE,2,0
"2752",2752,172,16,4,4,"Ble",TRUE,3,0
"2753",2753,173,1,1,1,"Tet",FALSE,0,NA
"2754",2754,173,2,1,2,"Ble",TRUE,1,2
"2755",2755,173,3,1,3,"Tet",TRUE,2,0
"2756",2756,173,4,1,4,"Ble",TRUE,3,0
"2757",2757,173,5,2,1,"Col",FALSE,0,NA
"2758",2758,173,6,2,2,"Ble",FALSE,0,NA
"2759",2759,173,7,2,3,"Col",TRUE,1,1
"2760",2760,173,8,2,4,"Col",TRUE,2,0
"2761",2761,173,9,3,1,"Tet",FALSE,0,NA
"2762",2762,173,10,3,2,"Col",FALSE,0,NA
"2763",2763,173,11,3,3,"Tet",TRUE,1,1
"2764",2764,173,12,3,4,"Tet",TRUE,2,0
"2765",2765,173,13,4,1,"Tet",FALSE,0,NA
"2766",2766,173,14,4,2,"Ble",FALSE,0,NA
"2767",2767,173,15,4,3,"Col",TRUE,1,1
"2768",2768,173,16,4,4,"Ble",TRUE,2,0
"2769",2769,174,1,1,1,"Col",TRUE,3,0
"2770",2770,174,2,1,2,"Ble",TRUE,2,0
"2771",2771,174,3,1,3,"Col",TRUE,1,2
"2772",2772,174,4,1,4,"Tet",FALSE,0,NA
"2773",2773,174,5,2,1,"Tet",TRUE,2,0
"2774",2774,174,6,2,2,"Col",TRUE,1,1
"2775",2775,174,7,2,3,"Tet",FALSE,0,NA
"2776",2776,174,8,2,4,"Tet",FALSE,0,NA
"2777",2777,174,9,3,1,"Ble",TRUE,2,0
"2778",2778,174,10,3,2,"Col",TRUE,1,1
"2779",2779,174,11,3,3,"Col",FALSE,0,NA
"2780",2780,174,12,3,4,"Ble",FALSE,0,NA
"2781",2781,174,13,4,1,"Tet",TRUE,2,0
"2782",2782,174,14,4,2,"Ble",TRUE,1,1
"2783",2783,174,15,4,3,"Col",FALSE,0,NA
"2784",2784,174,16,4,4,"Ble",FALSE,0,NA
"2785",2785,175,1,1,1,"Tet",TRUE,2,0
"2786",2786,175,2,1,2,"Ble",TRUE,1,1
"2787",2787,175,3,1,3,"Ble",FALSE,0,NA
"2788",2788,175,4,1,4,"Ble",FALSE,0,NA
"2789",2789,175,5,2,1,"Ble",TRUE,2,0
"2790",2790,175,6,2,2,"Ble",TRUE,1,1
"2791",2791,175,7,2,3,"Col",FALSE,0,NA
"2792",2792,175,8,2,4,"Col",FALSE,0,NA
"2793",2793,175,9,3,1,"Tet",TRUE,2,0
"2794",2794,175,10,3,2,"Col",TRUE,1,1
"2795",2795,175,11,3,3,"Tet",FALSE,0,NA
"2796",2796,175,12,3,4,"Col",FALSE,0,NA
"2797",2797,175,13,4,1,"Tet",TRUE,3,0
"2798",2798,175,14,4,2,"Ble",TRUE,2,0
"2799",2799,175,15,4,3,"Col",TRUE,1,2
"2800",2800,175,16,4,4,"Tet",FALSE,0,NA
"2801",2801,176,1,1,1,"Ble",FALSE,0,NA
"2802",2802,176,2,1,2,"Tet",FALSE,0,NA
"2803",2803,176,3,1,3,"Ble",FALSE,0,NA
"2804",2804,176,4,1,4,"Col",FALSE,0,NA
"2805",2805,176,5,2,1,"Tet",FALSE,0,NA
"2806",2806,176,6,2,2,"Tet",FALSE,0,NA
"2807",2807,176,7,2,3,"Col",FALSE,0,NA
"2808",2808,176,8,2,4,"Tet",TRUE,1,2
"2809",2809,176,9,3,1,"Tet",TRUE,1,1
"2810",2810,176,10,3,2,"Col",TRUE,1,1
"2811",2811,176,11,3,3,"Col",TRUE,1,1
"2812",2812,176,12,3,4,"Col",TRUE,2,0
"2813",2813,176,13,4,1,"Ble",TRUE,2,0
"2814",2814,176,14,4,2,"Ble",TRUE,2,0
"2815",2815,176,15,4,3,"Ble",TRUE,2,0
"2816",2816,176,16,4,4,"Col",TRUE,3,0
"2817",2817,177,1,1,1,"Tet",TRUE,3,0
"2818",2818,177,2,1,2,"Ble",TRUE,2,0
"2819",2819,177,3,1,3,"Tet",TRUE,1,2
"2820",2820,177,4,1,4,"Col",FALSE,0,NA
"2821",2821,177,5,2,1,"Ble",TRUE,2,0
"2822",2822,177,6,2,2,"Col",TRUE,1,1
"2823",2823,177,7,2,3,"Tet",FALSE,0,NA
"2824",2824,177,8,2,4,"Col",FALSE,0,NA
"2825",2825,177,9,3,1,"Ble",TRUE,2,0
"2826",2826,177,10,3,2,"Tet",TRUE,1,1
"2827",2827,177,11,3,3,"Col",FALSE,0,NA
"2828",2828,177,12,3,4,"Tet",FALSE,0,NA
"2829",2829,177,13,4,1,"Ble",TRUE,2,0
"2830",2830,177,14,4,2,"Tet",TRUE,1,1
"2831",2831,177,15,4,3,"Ble",FALSE,0,NA
"2832",2832,177,16,4,4,"Col",FALSE,0,NA
"2833",2833,178,1,1,1,"Ble",TRUE,2,0
"2834",2834,178,2,1,2,"Tet",TRUE,2,0
"2835",2835,178,3,1,3,"Tet",TRUE,2,0
"2836",2836,178,4,1,4,"Ble",TRUE,3,0
"2837",2837,178,5,2,1,"Col",TRUE,1,1
"2838",2838,178,6,2,2,"Tet",TRUE,1,1
"2839",2839,178,7,2,3,"Col",TRUE,1,1
"2840",2840,178,8,2,4,"Ble",TRUE,2,0
"2841",2841,178,9,3,1,"Col",FALSE,0,NA
"2842",2842,178,10,3,2,"Col",FALSE,0,NA
"2843",2843,178,11,3,3,"Tet",FALSE,0,NA
"2844",2844,178,12,3,4,"Tet",TRUE,1,2
"2845",2845,178,13,4,1,"Ble",FALSE,0,NA
"2846",2846,178,14,4,2,"Col",FALSE,0,NA
"2847",2847,178,15,4,3,"Ble",FALSE,0,NA
"2848",2848,178,16,4,4,"Ble",FALSE,0,NA
"2849",2849,179,1,1,1,"Ble",TRUE,3,0
"2850",2850,179,2,1,2,"Ble",TRUE,2,0
"2851",2851,179,3,1,3,"Tet",TRUE,2,0
"2852",2852,179,4,1,4,"Ble",TRUE,2,0
"2853",2853,179,5,2,1,"Tet",TRUE,2,0
"2854",2854,179,6,2,2,"Tet",TRUE,1,1
"2855",2855,179,7,2,3,"Ble",TRUE,1,1
"2856",2856,179,8,2,4,"Col",TRUE,1,1
"2857",2857,179,9,3,1,"Col",TRUE,1,2
"2858",2858,179,10,3,2,"Col",FALSE,0,NA
"2859",2859,179,11,3,3,"Tet",FALSE,0,NA
"2860",2860,179,12,3,4,"Col",FALSE,0,NA
"2861",2861,179,13,4,1,"Col",FALSE,0,NA
"2862",2862,179,14,4,2,"Tet",FALSE,0,NA
"2863",2863,179,15,4,3,"Tet",FALSE,0,NA
"2864",2864,179,16,4,4,"Ble",FALSE,0,NA
"2865",2865,180,1,1,1,"Ble",FALSE,0,NA
"2866",2866,180,2,1,2,"Col",FALSE,0,NA
"2867",2867,180,3,1,3,"Ble",FALSE,0,NA
"2868",2868,180,4,1,4,"Tet",FALSE,0,NA
"2869",2869,180,5,2,1,"Tet",TRUE,1,2
"2870",2870,180,6,2,2,"Tet",FALSE,0,NA
"2871",2871,180,7,2,3,"Ble",FALSE,0,NA
"2872",2872,180,8,2,4,"Col",FALSE,0,NA
"2873",2873,180,9,3,1,"Tet",TRUE,2,0
"2874",2874,180,10,3,2,"Ble",TRUE,1,1
"2875",2875,180,11,3,3,"Ble",TRUE,1,1
"2876",2876,180,12,3,4,"Col",TRUE,1,1
"2877",2877,180,13,4,1,"Col",TRUE,3,0
"2878",2878,180,14,4,2,"Tet",TRUE,2,0
"2879",2879,180,15,4,3,"Col",TRUE,2,0
"2880",2880,180,16,4,4,"Ble",TRUE,2,0
"2881",2881,181,1,1,1,"Col",TRUE,2,0
"2882",2882,181,2,1,2,"Tet",TRUE,1,2
"2883",2883,181,3,1,3,"Col",FALSE,0,NA
"2884",2884,181,4,1,4,"Tet",TRUE,1,2
"2885",2885,181,5,2,1,"Ble",TRUE,1,1
"2886",2886,181,6,2,2,"Ble",FALSE,0,NA
"2887",2887,181,7,2,3,"Ble",TRUE,1,4
"2888",2888,181,8,2,4,"Ble",FALSE,0,NA
"2889",2889,181,9,3,1,"Col",TRUE,1,1
"2890",2890,181,10,3,2,"Tet",TRUE,1,2
"2891",2891,181,11,3,3,"Col",FALSE,0,NA
"2892",2892,181,12,3,4,"Tet",TRUE,1,3
"2893",2893,181,13,4,1,"Ble",FALSE,0,NA
"2894",2894,181,14,4,2,"Tet",TRUE,1,1
"2895",2895,181,15,4,3,"Tet",TRUE,1,2
"2896",2896,181,16,4,4,"Col",FALSE,0,NA
"2897",2897,182,1,1,1,"Tet",TRUE,1,1
"2898",2898,182,2,1,2,"Tet",TRUE,2,0
"2899",2899,182,3,1,3,"Ble",TRUE,1,2
"2900",2900,182,4,1,4,"Col",FALSE,0,NA
